"beta","infect_shape","infect_scale","mean_infect","reproduction"
0.5,3.6,1.66666666666667,6,3
0.5,3.14501716361658,3.26105635581635,10.2560782105634,5.12803910528168
0.514262929325509,3.14501716361658,3.26105635581635,10.2560782105634,5.27432082395584
0.530869127976414,3.14501716361658,3.26105635581635,10.2560782105634,5.44463529609967
0.542424472020746,3.14501716361658,3.26105635581635,10.2560782105634,5.56314780836831
0.542424472020746,3.14501716361658,3.26105635581635,10.2560782105634,5.56314780836831
0.70310042862724,3.88138551183456,2.63465281750381,10.2261032745734,7.18997759553898
0.705415084170574,3.88138551183456,2.63465281750381,10.2261032745734,7.21364750217017
0.705415084170574,3.88138551183456,2.63465281750381,10.2261032745734,7.21364750217017
0.705415084170574,3.88138551183456,2.63465281750381,10.2261032745734,7.21364750217017
0.846555548640963,3.88138551183456,2.63465281750381,10.2261032745734,8.65696446806564
0.846555548640963,5.11429068238807,1.67444034680042,8.56357466385603,7.24954164788849
0.846555548640963,5.8458198827357,1.32272496211513,7.73241188292346,6.54591618386618
0.916353067962772,5.8458198827357,1.32272496211513,7.73241188292346,7.08561935166871
0.916353067962772,5.8458198827357,1.32272496211513,7.73241188292346,7.08561935166871
0.916353067962772,7.02979006039445,0.922302709627494,6.48359442081423,5.94126163893943
0.971114292492879,7.02979006039445,0.922302709627494,6.48359442081423,6.29631120877978
0.971114292492879,7.02979006039445,0.922302709627494,6.48359442081423,6.29631120877978
0.971114292492879,7.02979006039445,0.922302709627494,6.48359442081423,6.29631120877978
0.971114292492879,7.02979006039445,0.922302709627494,6.48359442081423,6.29631120877978
0.971114292492879,7.02979006039445,0.922302709627494,6.48359442081423,6.29631120877978
0.966800253431545,7.02979006039445,0.922302709627494,6.48359442081423,6.26834072919055
0.955878254173739,7.02979006039445,0.922302709627494,6.48359442081423,6.1975269157385
0.955878254173739,7.02979006039445,0.922302709627494,6.48359442081423,6.1975269157385
0.955878254173739,7.02979006039445,0.922302709627494,6.48359442081423,6.1975269157385
0.955878254173739,7.02979006039445,0.922302709627494,6.48359442081423,6.1975269157385
0.955878254173739,7.02979006039445,0.922302709627494,6.48359442081423,6.1975269157385
0.956009608929331,7.02979006039445,0.922302709627494,6.48359442081423,6.198378566699
0.956009608929331,7.02979006039445,0.922302709627494,6.48359442081423,6.198378566699
0.956009608929331,7.02979006039445,0.922302709627494,6.48359442081423,6.198378566699
0.956009608929331,7.02979006039445,0.922302709627494,6.48359442081423,6.198378566699
0.956009608929331,7.02979006039445,0.922302709627494,6.48359442081423,6.198378566699
0.956009608929331,7.02979006039445,0.922302709627494,6.48359442081423,6.198378566699
0.956009608929331,7.02979006039445,0.922302709627494,6.48359442081423,6.198378566699
0.956009608929331,7.02979006039445,0.922302709627494,6.48359442081423,6.198378566699
0.956009608929331,7.02979006039445,0.922302709627494,6.48359442081423,6.198378566699
0.956009608929331,6.66853195283677,0.92838300893681,6.19095175956586,5.91860937056291
0.985081893393681,5.69198343393563,1.07794552379114,6.13564806410426,6.0441158121851
0.985081893393681,5.69198343393563,1.07794552379114,6.13564806410426,6.0441158121851
0.985081893393681,5.69198343393563,1.07794552379114,6.13564806410426,6.0441158121851
0.985081893393681,5.69198343393563,1.07794552379114,6.13564806410426,6.0441158121851
0.974379857768983,5.69198343393563,1.07794552379114,6.13564806410426,5.97845188802244
0.974379857768983,5.69198343393563,1.07794552379114,6.13564806410426,5.97845188802244
0.974379857768983,5.69198343393563,1.07794552379114,6.13564806410426,5.97845188802244
0.974379857768983,5.69198343393563,1.07794552379114,6.13564806410426,5.97845188802244
0.974379857768983,5.69198343393563,1.07794552379114,6.13564806410426,5.97845188802244
0.974379857768983,5.69198343393563,1.07794552379114,6.13564806410426,5.97845188802244
0.974379857768983,5.69198343393563,1.07794552379114,6.13564806410426,5.97845188802244
0.974379857768983,6.02442811414737,1.00386312666027,6.04770124300801,5.89275827699144
0.974379857768983,6.02442811414737,1.00386312666027,6.04770124300801,5.89275827699144
0.974379857768983,6.02442811414737,1.00386312666027,6.04770124300801,5.89275827699144
0.975006378894546,6.02442811414737,1.00386312666027,6.04770124300801,5.89654728958128
0.975006378894546,6.02442811414737,1.00386312666027,6.04770124300801,5.89654728958128
0.975006378894546,6.02442811414737,1.00386312666027,6.04770124300801,5.89654728958128
0.975006378894546,6.02442811414737,1.00386312666027,6.04770124300801,5.89654728958128
0.975006378894546,6.02442811414737,1.00386312666027,6.04770124300801,5.89654728958128
0.975006378894546,6.02442811414737,1.00386312666027,6.04770124300801,5.89654728958128
0.985300018079447,6.02442811414737,1.00386312666027,6.04770124300801,5.95880014407488
0.985300018079447,6.02442811414737,1.00386312666027,6.04770124300801,5.95880014407488
0.985300018079447,5.8517892258605,0.957649034288264,5.60396030100378,5.52158218589553
0.985300018079447,5.8517892258605,0.957649034288264,5.60396030100378,5.52158218589553
0.985300018079447,5.8517892258605,0.957649034288264,5.60396030100378,5.52158218589553
0.985300018079447,5.8517892258605,0.957649034288264,5.60396030100378,5.52158218589553
0.985300018079447,5.8517892258605,0.957649034288264,5.60396030100378,5.52158218589553
1.00434095506313,5.8517892258605,0.957649034288264,5.60396030100378,5.62828684084599
1.00434095506313,5.8517892258605,0.957649034288264,5.60396030100378,5.62828684084599
1.00434095506313,5.8517892258605,0.957649034288264,5.60396030100378,5.62828684084599
1.00434095506313,5.8517892258605,0.957649034288264,5.60396030100378,5.62828684084599
1.00434095506313,5.8517892258605,0.957649034288264,5.60396030100378,5.62828684084599
1.00434095506313,5.8517892258605,0.957649034288264,5.60396030100378,5.62828684084599
1.00434095506313,5.8517892258605,0.957649034288264,5.60396030100378,5.62828684084599
1.00434095506313,5.8517892258605,0.957649034288264,5.60396030100378,5.62828684084599
1.00434095506313,5.8517892258605,0.957649034288264,5.60396030100378,5.62828684084599
1.00434095506313,5.8517892258605,0.957649034288264,5.60396030100378,5.62828684084599
1.00434095506313,5.8517892258605,0.957649034288264,5.60396030100378,5.62828684084599
1.00434095506313,5.8517892258605,0.957649034288264,5.60396030100378,5.62828684084599
1.00434095506313,5.8517892258605,0.957649034288264,5.60396030100378,5.62828684084599
1.00434095506313,5.8517892258605,0.957649034288264,5.60396030100378,5.62828684084599
1.00434095506313,5.8517892258605,0.957649034288264,5.60396030100378,5.62828684084599
1.00434095506313,5.8517892258605,0.957649034288264,5.60396030100378,5.62828684084599
1.00434095506313,5.8517892258605,0.957649034288264,5.60396030100378,5.62828684084599
1.00434095506313,5.8517892258605,0.957649034288264,5.60396030100378,5.62828684084599
1.00434095506313,5.57776142792142,0.95513672054328,5.32752475823767,5.35065130381088
1.01471060967175,5.57776142792142,0.95513672054328,5.32752475823767,5.40589589547268
1.01471060967175,5.57776142792142,0.95513672054328,5.32752475823767,5.40589589547268
1.01471060967175,5.57776142792142,0.95513672054328,5.32752475823767,5.40589589547268
1.01471060967175,5.57776142792142,0.95513672054328,5.32752475823767,5.40589589547268
1.01471060967175,5.57776142792142,0.95513672054328,5.32752475823767,5.40589589547268
1.01471060967175,6.18140308049995,0.851662008416627,5.26446616237131,5.3419096692161
1.01471060967175,6.18140308049995,0.851662008416627,5.26446616237131,5.3419096692161
1.01471060967175,6.18140308049995,0.851662008416627,5.26446616237131,5.3419096692161
1.01471060967175,6.18140308049995,0.851662008416627,5.26446616237131,5.3419096692161
1.01471060967175,6.18140308049995,0.851662008416627,5.26446616237131,5.3419096692161
1.01471060967175,6.18140308049995,0.851662008416627,5.26446616237131,5.3419096692161
1.02576349121128,6.18140308049995,0.851662008416627,5.26446616237131,5.40009719007764
1.02576349121128,6.0626436862585,0.837306738971072,5.07629241448466,5.20707542949111
1.02576349121128,6.0626436862585,0.837306738971072,5.07629241448466,5.20707542949111
1.02576349121128,6.0626436862585,0.837306738971072,5.07629241448466,5.20707542949111
1.02576349121128,6.0626436862585,0.837306738971072,5.07629241448466,5.20707542949111
1.02576349121128,6.0626436862585,0.837306738971072,5.07629241448466,5.20707542949111
